,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
42,SunE CPS3 LLC,58009_G_1,58009,G,1,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,5.6,0.0,2012.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58009.0,29.221944,-98.669167,,,,,,,,,0.0,0.0,POINT (-98.669167 29.221944),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,5.6,0.571702979101823,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58009+1
43,SunE CPS3 LLC,58009_G_2,58009,G,2,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,5.0,0.0,2012.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58009.0,29.221944,-98.669167,,,,,,,,,0.0,0.0,POINT (-98.669167 29.221944),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,5.0,0.5104490884837706,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58009+2
44,Whitetail,58021_G_1,58021,G,1,,Onshore Wind,,ERC_REST,Texas,48,Webb,479,48479,92.0,0.0,2012.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58021.0,27.488056,-99.005278,,,,,,,,,0.0,0.0,POINT (-99.005278 27.488056),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,92.0,9.39226322810138,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58021+1
45,SunE CPS2 LLC,58027_G_1,58027,G,1,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,9.9,0.0,2012.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58027.0,29.245,-98.418333,,,,,,,,,0.0,0.0,POINT (-98.418333 29.245),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,9.9,1.0106891951978658,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58027+1
46,SunE CPS1 LLC,58068_G_1,58068,G,1,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,9.9,0.0,2012.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58068.0,29.245,-98.418333,,,,,,,,,0.0,0.0,POINT (-98.418333 29.245),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,9.9,1.0106891951978658,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58068+1
47,OCI Alamo Solar I,58537_G_1,58537,G,1,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,40.7,0.0,2013.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58537.0,29.271667,-98.444722,,,,,,,,,0.0,0.0,POINT (-98.444722 29.271667),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,40.7,4.155055580257892,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58537+1
48,OCI Alamo Solar I,58537_G_ASTRO,58537,G,ASTRO,,Batteries,,ERC_REST,Texas,48,Bexar,29,48029,1.0,0.0,2016.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,58537.0,29.271667,-98.444722,58537.0,ASTRO,0.3,1,1,Batteries,0.81,0.0,0.0,0.0,POINT (-98.444722 29.271667),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Energy Storage,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,58537+ASTRO
49,"OCI Alamo 2, LLC",58716_G_1,58716,G,1,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,4.4,0.0,2014.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58716.0,29.469444,-98.331944,,,,,,,,,0.0,0.0,POINT (-98.33194399999999 29.469444),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,4.4,0.44919519786571815,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58716+1
50,Bruennings Breeze Wind Farm,59066_G_MVII,59066,G,MVII,,Onshore Wind,,ERC_REST,Texas,48,Willacy,489,48489,228.0,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59066.0,26.522222,-97.691111,,,,,,,,,0.0,0.0,POINT (-97.69111100000001 26.522222),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,228.0,23.27647843485994,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59066+MVII
51,Cameron Wind 1 LLC,59118_G_CAM1,59118,G,CAM1,,Onshore Wind,,ERC_REST,Texas,48,Cameron,61,48061,165.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59118.0,26.195278,-97.466111,,,,,,,,,0.0,0.0,POINT (-97.466111 26.195278),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,165.0,16.84481991996443,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59118+CAM1
52,Chapman Ranch Wind I,59193_G_CHA1,59193,G,CHA1,,Onshore Wind,,ERC_REST,Texas,48,Nueces,355,48355,236.0,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59193.0,27.5925,-97.500833,,,,,,,,,0.0,0.0,POINT (-97.500833 27.5925),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,236.0,24.093196976433973,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59193+CHA1
53,OCI Alamo 3 LLC,59204_G_OCIA3,59204,G,OCIA3,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,5.5,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59204.0,29.479167,-98.297222,,,,,,,,,0.0,0.0,POINT (-98.297222 29.479167),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,5.5,0.5614939973321477,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59204+OCIA3
54,OCI Alamo 5 LLC,59205_G_OCIA5,59205,G,OCIA5,,Solar PV,,ERC_REST,Texas,48,Uvalde,463,48463,100.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59205.0,29.216667,-99.716111,,,,,,,,,0.0,0.0,POINT (-99.716111 29.216667),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,100.0,10.208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59205+OCIA5
55,Los Vientos Windpower III,59320_G_GEN1,59320,G,GEN1,,Onshore Wind,,ERC_REST,Texas,48,Starr,427,48427,200.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59320.0,26.388611,-98.806111,,,,,,,,,0.0,0.0,POINT (-98.806111 26.388611),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,200.0,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59320+GEN1
56,Los Vientos Windpower IV,59321_G_GEN1,59321,G,GEN1,,Onshore Wind,,ERC_REST,Texas,48,Starr,427,48427,200.0,0.0,2016.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59321.0,26.380556,-98.818333,,,,,,,,,0.0,0.0,POINT (-98.818333 26.380556),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,200.0,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59321+GEN1
57,Sendero Wind Energy,59654_G_1,59654,G,1,,Onshore Wind,,ERC_REST,Texas,48,Jim Hogg,247,48247,78.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59654.0,27.18,-98.916667,,,,,,,,,0.0,0.0,POINT (-98.916667 27.18),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,78.0,7.963005780346821,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59654+1
58,"San Roman Wind I, LLC",59712_G_SRWI,59712,G,SRWI,,Onshore Wind,,ERC_REST,Texas,48,Cameron,61,48061,95.3,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59712.0,26.125979,-97.377599,,,,,,,,,0.0,0.0,POINT (-97.377599 26.125979),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,95.3,9.729159626500666,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59712+SRWI
59,Los Vientos V Wind Power,60059_G_1,60059,G,1,,Onshore Wind,,ERC_REST,Texas,48,Starr,427,48427,110.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60059.0,26.411689,-98.571554,,,,,,,,,0.0,0.0,POINT (-98.57155400000001 26.411689),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,110.0,11.229879946642951,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60059+1
60,"Javelina Wind Energy, LLC",60104_G_GEWTG,60104,G,GEWTG,,Onshore Wind,,ERC_REST,Texas,48,Webb,479,48479,249.7,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60104.0,27.32,-99,,,,,,,,,0.0,0.0,POINT (-99 27.32),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,249.7,25.491827478879497,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60104+GEWTG
61,CPS 1,60472_G_CPS1,60472,G,CPS1,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,1.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,60472.0,29.377966,-98.26922,,,,,,,,,0.0,0.0,POINT (-98.26922 29.377966),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,1.0,0.10208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60472+CPS1
62,"Javelina Wind Energy II, LLC",60645_G_WJ21,60645,G,WJ21,,Onshore Wind,,ERC_REST,Texas,48,Webb,479,48479,200.0,0.0,2016.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60645.0,27.44,-98.91,,,,,,,,,0.0,0.0,POINT (-98.91 27.44),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,200.0,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60645+WJ21
63,Coleto Creek,6178_B_1,6178,B,1,2826.0,Coal Steam,,ERC_REST,Texas,48,Goliad,175,48175,635.0,9890.0,1980.0,9999,tangential,wet,N,Subbituminous,,,,LNC3,,,,B,,ACI,2016.0,,1.2,0.12786,0.12786,0.12786,0.12786,0.1,0.1,0.1,,,,,,,,,Subbituminous,6178.0,28.7128,-97.214167,,,,,,,,,1.848930343389776,214.3,POINT (-97.214167 28.7128),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Subbituminous,"(9822.0, 9890.0]",12.0,113.66499999999999,64827.03423743886,254.0,0.0,37800.0,4.47,22.755921096124883,1,0.0,1,1,False,False,False,False,6178+1
64,San Miguel,6183_B_SM-1,6183,B,SM-1,2835.0,Coal Steam,,ERC_REST,Texas,48,Atascosa,13,48013,391.0,11931.0,1982.0,9999,wall,dry,N,Lignite,Wet Scrubber,1982.0,0.954,LNB + OFA,SNCR,,2015.0,ESPC,No,ACI,2016.0,,1.2,0.15874,0.15874,0.15874,0.15874,0.1,0.1,0.1,0.99,,,,,,,,Lignite,6183.0,28.7044,-98.4775,,,,,,,,,1.848930343389776,215.4,POINT (-98.47750000000001 28.7044),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Lignite,,12.0,69.98899999999999,39917.11871943086,156.4,0.0,37800.0,4.47,26.529587926983414,1,0.0,1,1,False,False,False,False,6183+SM-1
65,South Texas Project,6251_G_1,6251,G,1,,Nuclear,,ERC_REST,Texas,48,Matagorda,321,48321,1280.0,10456.0,1988.0,2068,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6251.0,28.795,-96.0481,,,,,,,,,0.6092015254814067,0.0,POINT (-96.04810000000001 28.795),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Nuclear Fuel,,20.0,102.4,653374.8332592263,1152.0,0.0,93280.0,2.14,8.509811150433588,0,0.0,1,1,False,False,False,False,6251+1
66,South Texas Project,6251_G_2,6251,G,2,,Nuclear,,ERC_REST,Texas,48,Matagorda,321,48321,1280.0,10456.0,1989.0,2069,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6251.0,28.795,-96.0481,,,,,,,,,0.6092015254814067,0.0,POINT (-96.04810000000001 28.795),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Nuclear Fuel,,20.0,102.4,653374.8332592263,1152.0,0.0,93280.0,2.14,8.509811150433588,0,0.0,1,1,False,False,False,False,6251+2
70,J K Spruce,7097_B_BLR1,7097,B,BLR1,2939.0,Coal Steam,,ERC_REST,Texas,48,Bexar,29,48029,560.0,9754.0,1992.0,9999,tangential,wet,N,Subbituminous,Wet Scrubber,1992.0,0.93,LNC3,,,,B,,ACI,2015.0,,0.35,0.13973,0.13973,0.13973,0.13973,0.1,0.1,0.1,0.9800000000000001,,,,,,,,Subbituminous,7097.0,29.309722,-98.3203,,,,,,,,,1.848930343389776,214.3,POINT (-98.3203 29.309722),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Subbituminous,"(9739.0, 9754.0]",12.0,100.24,57170.2979101823,224.0,0.0,37800.0,4.47,22.504466569423876,1,0.0,1,1,False,False,False,False,7097+BLR1
71,J K Spruce,7097_B_BLR2,7097,B,BLR2,2940.0,Coal Steam,,ERC_REST,Texas,48,Bexar,29,48029,785.0,9724.0,2010.0,9999,tangential,wet,N,Subbituminous,Wet Scrubber,2010.0,0.95,AA + LNB + NH3,SCR,2010.0,,B,,ACI,2013.0,,0.1,0.04913,0.04913,0.04913,0.04913,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,7097.0,29.309722,-98.3203,,,,,,,,,1.848930343389776,214.3,POINT (-98.3203 29.309722),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Subbituminous,"(9723.999, 9739.0]",12.0,140.515,80140.50689195198,314.0,0.0,37800.0,4.47,22.448998659122182,1,0.0,1,1,False,False,False,False,7097+BLR2
72,Decker Creek,3548_B_2,3548,B,2,2455.0,O/G Steam,,ERC_REST,Texas,48,Travis,453,48453,404.0,11588.0,1977.0,9999,wall,dry,N,"Natural Gas, Distillate Fuel Oil",,,,FR + H2O + LNB,,,,,,,,,1.157,0.09734,0.09734,0.09734,0.09734,,,,,,,,,,,,Natural Gas,3548.0,30.3033,-97.6128,,,,,,,,,2.381000415400321,117.0,POINT (-97.61279999999999 30.3033),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Natural Gas,"(10745.0, 11699.0]",7.0,93.324,41244.28634948866,161.60000000000002,0.0,37800.0,4.47,32.06103281365892,1,0.0,1,1,False,False,False,False,3548+2
95,Hal C Weaver Power Plant,50118_G_GEN7,50118,G,GEN7,,Combined Cycle,,ERC_REST,Texas,48,Travis,453,48453,27.6,7130.0,1979.0,9999,,,Y,Natural Gas,,,,FR,SCR,,,,,,,,,0.04937,0.04937,0.04937,0.04937,,,,,,,,,,,,Natural Gas,50118.0,30.2867,-97.7356,,,,,,,,,2.381000415400321,117.0,POINT (-97.73560000000001 30.2867),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7049.999, 7130.0]",4.0,17.636400000000002,2817.6789684304135,11.040000000000001,0.0,13170.0,3.5999999999999996,20.57653296180429,1,0.0,1,1,False,False,False,False,50118+GEN7
96,Hal C Weaver Power Plant,50118_G_GEN8,50118,G,GEN8,,Combined Cycle,,ERC_REST,Texas,48,Travis,453,48453,46.5,7130.0,1987.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.04937,0.04937,0.04937,0.04937,,,,,,,,,,,,Natural Gas,50118.0,30.2867,-97.7356,,,,,,,,,2.381000415400321,117.0,POINT (-97.73560000000001 30.2867),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7049.999, 7130.0]",4.0,29.7135,4747.176522899066,18.6,0.0,13170.0,3.5999999999999996,20.57653296180429,1,0.0,1,1,False,False,False,False,50118+GEN8
97,Robert Mueller Energy Center,56374_G_DG1,56374,G,DG1,,Combustion Turbine,IC Engine,ERC_REST,Texas,48,Travis,453,48453,1.5,10745.0,2006.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.0,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,56374.0,30.304994,-97.707675,,,,,,,,,19.13758483593252,160.1,POINT (-97.70767499999999 30.304994),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Distillate Fuel Oil,,1.0,0.513,38.28368163628279,0.375,0.0,7340.0,15.45,221.0833490620949,0,0.0,1,1,False,False,False,False,56374+DG1
98,Webberville Solar Project,57699_G_AES1,57699,G,AES1,,Solar PV,,ERC_REST,Texas,48,Travis,453,48453,30.0,0.0,2011.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,57699.0,30.238492,-97.508812,,,,,,,,,0.0,0.0,POINT (-97.50881200000001 30.238492),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Solar,,0.0,30.0,3.0626945309026232,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57699+AES1
99,IKEA Round Rock 027,58013_G_PV,58013,G,PV,,Solar PV,,ERC_REST,Texas,48,Williamson,491,48491,1.3,0.0,2012.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58013.0,30.557044,-97.690286,,,,,,,,,0.0,0.0,POINT (-97.690286 30.557044),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Solar,,0.0,1.3,0.13271676300578034,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58013+PV
100,Central Utility Plant - Texas A&M,58151_G_STG04,58151,G,STG04,,Combined Cycle,,ERC_REST,Texas,48,Brazos,41,48041,5.0,7780.0,1956.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,NH3,SCR,2011.0,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,,,2.381000415400321,117.0,POINT (-96.343333 30.617778),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7720.0, 8200.0]",4.0,3.1950000000000003,510.44908848377054,2.0,0.0,13170.0,3.5999999999999996,22.1241832318145,1,0.0,1,1,False,False,False,False,58151+STG04
101,Rabbit Hill Energy Storage Project,60649_G_1,60649,G,1,,Energy Storage,,ERC_REST,Texas,48,Williamson,491,48491,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60649.0,30.587828,-97.687023,,,39.6,9.9,9.9,,0.81,0.0,0.0,0.0,POINT (-97.687023 30.587828),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Energy Storage,,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,False,False,False,False,60649+1
102,Bandera Electric Coop PV,61205_G_PV1,61205,G,PV1,,Solar PV,,ERC_REST,Texas,48,Real,385,48385,1.5,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,61205.0,29.681032,-99.762212,,,,,,,,,0.0,0.0,POINT (-99.76221200000001 29.681032),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Solar,,0.0,1.5,0.1531347265451312,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,61205+PV1
103,Fayette Power Project,6179_B_1,6179,B,1,2827.0,Coal Steam,,ERC_REST,Texas,48,Fayette,149,48149,590.0,10594.0,1979.0,9999,tangential,dry,N,Subbituminous,Wet Scrubber,2011.0,0.97,LNC3,,,,ESPC,No,ACI,2016.0,,1.2,0.106,0.106,0.106,0.106,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,,,1.848930343389776,214.3,POINT (-96.75060000000001 29.9172),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Subbituminous,"(10592.5, 10594.0]",12.0,105.61,60232.99244108493,236.0,0.0,37800.0,4.47,24.057568057871283,1,0.0,1,1,False,False,False,False,6179+1
104,Fayette Power Project,6179_B_2,6179,B,2,2828.0,Coal Steam,,ERC_REST,Texas,48,Fayette,149,48149,590.0,10591.0,1980.0,9999,tangential,dry,N,Subbituminous,Wet Scrubber,2011.0,0.97,LNC3,,,,ESPC,No,ACI,2016.0,,1.2,0.11798,0.11798,0.11798,0.11798,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,,,1.848930343389776,214.3,POINT (-96.75060000000001 29.9172),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Subbituminous,"(10590.999, 10592.5]",12.0,105.61,60232.99244108493,236.0,0.0,37800.0,4.47,24.052021266841113,1,0.0,1,1,False,False,False,False,6179+2
105,Fayette Power Project,6179_B_3,6179,B,3,2829.0,Coal Steam,,ERC_REST,Texas,48,Fayette,149,48149,435.0,10631.0,1988.0,9999,tangential,dry,N,Subbituminous,Wet Scrubber,1988.0,0.9,LNC3,,,,ESPC,No,ACI,2016.0,,0.6,0.12284,0.12284,0.12284,0.12284,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,,,1.848930343389776,214.3,POINT (-96.75060000000001 29.9172),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Subbituminous,"(10612.5, 10631.0]",12.0,77.865,44409.070698088035,174.0,0.0,37800.0,4.47,24.12597848057671,1,0.0,1,1,False,False,False,False,6179+3
106,Dansby,6243_B_1,6243,B,1,2860.0,O/G Steam,,ERC_REST,Texas,48,Brazos,41,48041,110.0,14500.0,1978.0,9999,wall,dry,N,Natural Gas,,,,LNB + OFA,,,,,,,,,0.2,0.089,0.089,0.089,0.089,,,,,,,,,,,,Natural Gas,6243.0,30.7217,-96.4608,,,,,,,,,2.381000415400321,117.0,POINT (-96.46080000000001 30.7217),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Natural Gas,"(11699.0, 19028.0]",7.0,25.41,11229.879946642952,44.0,0.0,37800.0,4.47,38.99450602330465,1,0.0,1,1,False,False,False,False,6243+1
109,W A Parish,3470_B_WAP5,3470,B,WAP5,2378.0,Coal Steam,,ERC_REST,Texas,48,Fort Bend,157,48157,659.0,10556.0,1977.0,9999,wall,dry,N,Subbituminous,,,,LNB + OFA,SCR,2003.0,,B,,ACI,2015.0,,1.2,0.05513,0.05513,0.05513,0.05513,0.1,0.1,0.1,,,,,,,,,Subbituminous,3470.0,29.4828,-95.6311,,,,,,,,,1.848930343389776,214.3,POINT (-95.6311 29.4828),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,Subbituminous,"(10538.75, 10556.0]",12.0,117.961,67277.18986216096,263.6,0.0,37800.0,4.47,23.98730870482247,1,0.0,1,1,False,False,False,False,3470+WAP5
110,W A Parish,3470_B_WAP6,3470,B,WAP6,2379.0,Coal Steam,,ERC_REST,Texas,48,Fort Bend,157,48157,653.0,10529.0,1978.0,9999,wall,dry,N,Subbituminous,,,,LNB + OFA,SCR,2003.0,,B,,ACI,2015.0,,1.2,0.08011,0.08011,0.08011,0.08011,0.1,0.1,0.1,,,,,,,,,Subbituminous,3470.0,29.4828,-95.6311,,,,,,,,,1.848930343389776,214.3,POINT (-95.6311 29.4828),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,Subbituminous,"(10517.5, 10531.0]",12.0,116.887,66664.65095598044,261.2,0.0,37800.0,4.47,23.93738758555095,1,0.0,1,1,False,False,False,False,3470+WAP6
111,W A Parish,3470_B_WAP7,3470,B,WAP7,2380.0,Coal Steam,,ERC_REST,Texas,48,Fort Bend,157,48157,577.0,10483.0,1980.0,9999,tangential,dry,N,Subbituminous,,,,LNB,SCR,2004.0,,B,,ACI,2015.0,,1.2,0.04331,0.04331,0.04331,0.04331,0.1,0.1,0.1,,,,,,,,,Subbituminous,3470.0,29.4828,-95.6311,,,,,,,,,1.848930343389776,214.3,POINT (-95.6311 29.4828),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,Subbituminous,"(10482.999, 10517.5]",12.0,103.283,58905.82481102712,230.8,0.0,37800.0,4.47,23.852336789755018,1,0.0,1,1,False,False,False,False,3470+WAP7
